textID,text,label,label_text,Sentence,Negative,Neutral,Positive,Overall Sentiment,Compound
1973abbb06," I`ve been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don`t like getting up early",1,neutral," I`ve been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don`t like getting up early",0.0,68.5,31.5,positive,0.802
7c6b2e810a, Writing or making sense ?,1,neutral, Writing or making sense ?,0.0,100.0,0.0,neutral,0.0
ab07a3fe36,5500 words and counting.  My hands hurt,0,negative,5500 words and counting.  My hands hurt,36.199999999999996,63.800000000000004,0.0,negative,-0.5267
b8d1e767b2,_ When they don`t pop well. I feel lousier after playing those.,0,negative,_ When they don`t pop well. I feel lousier after playing those.,19.900000000000002,55.900000000000006,24.2,negative,-0.0772
efba862a1b, I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,1,neutral, I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,0.0,85.7,14.299999999999999,positive,0.4588
d109999477, can you play I Wish by Jordan Knight,1,neutral, can you play I Wish by Jordan Knight,0.0,54.1,45.9,positive,0.6249
cf64d19714, Hi x Your websites soo cool i love using it  Thank you,2,positive, Hi x Your websites soo cool i love using it  Thank you,0.0,50.0,50.0,positive,0.8402
cc153c2a35,ordered my new shirt,1,neutral,ordered my new shirt,0.0,100.0,0.0,neutral,0.0
c5556624b0, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!,2,positive, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!,5.2,57.49999999999999,37.2,positive,0.857
f46d274a8b,OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.,0,negative,OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.,16.3,83.7,0.0,negative,-0.5994
910a250227,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.,1,neutral,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.,25.1,46.800000000000004,28.1,positive,0.1779
ab52225ed8,i`m getting ready for tonight (teachers dinner on the beach!) but it`s raining and i hate this!,0,negative,i`m getting ready for tonight (teachers dinner on the beach!) but it`s raining and i hate this!,25.2,67.0,7.8,negative,-0.7081
f40d533a23,got all A`s,1,neutral,got all A`s,0.0,100.0,0.0,neutral,0.0
c336250f8f,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me",1,neutral,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me",14.799999999999999,79.0,6.1,negative,-0.3906
f23c1c4255, not happy,0,negative, not happy,75.0,25.0,0.0,negative,-0.4585
896289196c,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me,1,neutral,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me,8.0,76.3,15.6,positive,0.25
02624773ca,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80`s! and yes your still a Hottie!,2,positive,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80`s! and yes your still a Hottie!,0.0,77.8,22.2,positive,0.717
31a107dbcf,But on the bright side...no school,2,positive,But on the bright side...no school,0.0,56.49999999999999,43.5,positive,0.5927
eabaf375f4,I must have viewed that picture of me and  from saturday morning about a milling times  x,1,neutral,I must have viewed that picture of me and  from saturday morning about a milling times  x,0.0,100.0,0.0,neutral,0.0
51313cb3fd,is listening & watching both my boys on Guitar Heroes,1,neutral,is listening & watching both my boys on Guitar Heroes,0.0,73.2,26.8,positive,0.5106
42ebd9099d,I have turned into a fast food ****,0,negative,I have turned into a fast food ****,0.0,100.0,0.0,neutral,0.0
6ac3031bc9,I hate not getting e-mail`s  going to do other stuff now...ice my toe (long story) and have some calpol (cold :S) soooo night xxxx,0,negative,I hate not getting e-mail`s  going to do other stuff now...ice my toe (long story) and have some calpol (cold :S) soooo night xxxx,13.900000000000002,86.1,0.0,negative,-0.5719
666f836b32,_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin,1,neutral,_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin,0.0,85.39999999999999,14.6,positive,0.6652
6e41749ac7,hey  i tried callin u but it wont let me,1,neutral,hey  i tried callin u but it wont let me,0.0,100.0,0.0,neutral,0.0
98f836e4b6,Now I am depressed after watching so you think you can dance,0,negative,Now I am depressed after watching so you think you can dance,23.1,76.9,0.0,negative,-0.5106
88b6d952b6,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him,1,neutral,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him,30.4,61.199999999999996,8.5,negative,-0.7964
f6d56869b1,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me!!,1,neutral,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me!!,0.0,88.7,11.3,positive,0.3987
58272bcdb4,misses Nanny.,0,negative,misses Nanny.,65.5,34.5,0.0,negative,-0.2263
5ded2a1364,_Allison Catch you later Terry....,1,neutral,_Allison Catch you later Terry....,0.0,100.0,0.0,neutral,0.0
6612e42b28,Kyle is Cody`s wee bro!,1,neutral,Kyle is Cody`s wee bro!,0.0,100.0,0.0,neutral,0.0
c10ae302bc," Oh you understand French?  Well, maybe I exxagerated it a little bit lol but they all want at least 1/2 years of exp. :-/",1,neutral," Oh you understand French?  Well, maybe I exxagerated it a little bit lol but they all want at least 1/2 years of exp. :-/",10.2,72.6,17.299999999999997,neutral,-0.0101
980578403b, pea plants!,1,neutral, pea plants!,0.0,100.0,0.0,neutral,0.0
de0673a07d,thinks castles are fun,2,positive,thinks castles are fun,0.0,47.599999999999994,52.400000000000006,positive,0.5106
dc0f5bca14,At anthony`s for prom.,1,neutral,At anthony`s for prom.,0.0,100.0,0.0,neutral,0.0
787df2fd0f,"home! day scale from one to ten is an 8  **** i feel old compare to him, haha so cute.",1,neutral,"home! day scale from one to ten is an 8  **** i feel old compare to him, haha so cute.",0.0,71.5,28.499999999999996,positive,0.7997
36f885a911,I will move anywhere as long as it has a freaking dishwasher! I despise doing dishes,0,negative,I will move anywhere as long as it has a freaking dishwasher! I despise doing dishes,28.199999999999996,71.8,0.0,negative,-0.6696
acf54fad30," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",0,negative," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",6.6000000000000005,93.4,0.0,negative,-0.1779
8b0054a807,Poor Kella is on meds now for an ear infection; she lost her food all over  twice at the doc`s,0,negative,Poor Kella is on meds now for an ear infection; she lost her food all over  twice at the doc`s,23.1,76.9,0.0,negative,-0.6597
4bc7d627ad," Yes, have to be right for church",2,positive," Yes, have to be right for church",0.0,69.0,31.0,positive,0.4019
6bdd5e9d7e,Trying to find someone to go to the mall with.,1,neutral,Trying to find someone to go to the mall with.,0.0,100.0,0.0,neutral,0.0
af706b4c58,Dhellohannah5 can you please follow me  i need more followers haha,1,neutral,Dhellohannah5 can you please follow me  i need more followers haha,0.0,61.7,38.3,positive,0.6786
4987043fd4,hm...still workin on my contract.hmm...i`m feelin awful..,0,negative,hm...still workin on my contract.hmm...i`m feelin awful..,33.300000000000004,66.7,0.0,negative,-0.4588
e7f2b44a1f,I totally forgot my phone at home this morning,0,negative,I totally forgot my phone at home this morning,0.0,100.0,0.0,neutral,0.0
cc53e85d21, Proud 17-year-old here that loves The Carpenters!!!,2,positive, Proud 17-year-old here that loves The Carpenters!!!,0.0,39.4,60.6,positive,0.826
9508bfc99f,feels sick to my stomach and idkk whyy,0,negative,feels sick to my stomach and idkk whyy,32.0,68.0,0.0,negative,-0.5106
3ba9e80d1d,Off to work I go,1,neutral,Off to work I go,0.0,100.0,0.0,neutral,0.0
300c739684, so cute you twitting in potuguese!,2,positive, so cute you twitting in potuguese!,0.0,58.199999999999996,41.8,positive,0.5551
e056f0a268," Hey bud, we just shot you an email",1,neutral," Hey bud, we just shot you an email",0.0,100.0,0.0,neutral,0.0
a050668b78," good. yeah i am fine thanks. just dreading history tomorrow, not in the mood for hyperactive 20 year olds lmao",1,neutral," good. yeah i am fine thanks. just dreading history tomorrow, not in the mood for hyperactive 20 year olds lmao",10.9,45.0,44.1,positive,0.8519
887e90ff88, ew.  sorry zach,0,negative, ew.  sorry zach,39.4,60.6,0.0,negative,-0.0772
047abbd04e,I know. Im just kidding,1,neutral,I know. Im just kidding,0.0,74.1,25.900000000000002,positive,0.1027
b6d5af9406, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!,0,negative, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!,23.7,60.8,15.5,negative,-0.3578
fd34ad6207,round 2,1,neutral,round 2,0.0,100.0,0.0,neutral,0.0
278c0dceeb,i hate it when my bff is groundedd  boooooooooo,0,negative,i hate it when my bff is groundedd  boooooooooo,25.3,47.9,26.700000000000003,positive,0.0516
b6f66e0621," The Star Trek in IMAX wasn`t in 3D, but it was huge on the screen.  Still worth watching.",2,positive," The Star Trek in IMAX wasn`t in 3D, but it was huge on the screen.  Still worth watching.",0.0,75.1,24.9,positive,0.6486
1853fae31c, Tis me SharonP...,1,neutral, Tis me SharonP...,0.0,100.0,0.0,neutral,0.0
87c799a397,getting ready to see my cousins graduate.  gonna miss em.,0,negative,getting ready to see my cousins graduate.  gonna miss em.,13.200000000000001,66.10000000000001,20.7,positive,0.2263
4bc4d97503, **** i shouldnt have left!,0,negative, **** i shouldnt have left!,0.0,100.0,0.0,neutral,0.0
d11816c1c7,is missing the fun she had with _Army at Eclipse 3  #SArmy #SArmy #SArmy,1,neutral,is missing the fun she had with _Army at Eclipse 3  #SArmy #SArmy #SArmy,12.6,68.60000000000001,18.9,positive,0.2732
0fe8023456,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,0,negative,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,0.0,84.3,15.7,positive,0.4199
a9b19af9ee,LOVED 'Drag Me To Hell' and 'Up'...yeah my Spend the Day Studying plan didn`t happen,1,neutral,LOVED 'Drag Me To Hell' and 'Up'...yeah my Spend the Day Studying plan didn`t happen,28.1,51.9,20.0,negative,-0.2185
6d65d9dc54,http://tinyurl.com/c8nlzh - forgot how much I like this song,1,neutral,http://tinyurl.com/c8nlzh - forgot how much I like this song,0.0,76.2,23.799999999999997,positive,0.3612
5f91766356, aww... me too,1,neutral, aww... me too,0.0,100.0,0.0,neutral,0.0
62c9a90f1d,Having a cup of tea,1,neutral,Having a cup of tea,0.0,100.0,0.0,neutral,0.0
2d5b920414, I`ll have to wait for the YouTube links,1,neutral, I`ll have to wait for the YouTube links,0.0,100.0,0.0,neutral,0.0
b96b9ecc3c,"Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts. Lots of cool tips, great! But need to more coding practices to master.",2,positive,"Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts. Lots of cool tips, great! But need to more coding practices to master.",0.0,80.9,19.1,positive,0.5411
a0e8168015,"Going to twitter in english, for my foreign followers",1,neutral,"Going to twitter in english, for my foreign followers",0.0,100.0,0.0,neutral,0.0
4f9ee6208c,_city tell brandon I said hi!!,1,neutral,_city tell brandon I said hi!!,0.0,100.0,0.0,neutral,0.0
e5339e66dc," I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",2,positive," I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",6.5,62.1,31.3,positive,0.8553
7811012154,Not made it to work  couldn`t get up feelin blurgh,0,negative,Not made it to work  couldn`t get up feelin blurgh,0.0,100.0,0.0,neutral,0.0
2d361cdd4d, I have it.  Hehehehe u want the torrent?,1,neutral, I have it.  Hehehehe u want the torrent?,0.0,84.3,15.7,positive,0.0772
eeb047e369,On way back home after a crazy night on the coast,1,neutral,On way back home after a crazy night on the coast,19.400000000000002,80.60000000000001,0.0,negative,-0.34
f7378bc34c,My throat hurts and I can`t sleep.,0,negative,My throat hurts and I can`t sleep.,34.1,65.9,0.0,negative,-0.4767
d682402e60,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend.",1,neutral,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend.",9.8,69.89999999999999,20.3,positive,0.4574
2983528f77,_amr i`m here  haha,1,neutral,_amr i`m here  haha,0.0,50.0,50.0,positive,0.4588
4bb00e884a,im depressed on this pretty day  Everyone either is doing something or CAN`T...bleh -.-,0,negative,im depressed on this pretty day  Everyone either is doing something or CAN`T...bleh -.-,17.8,64.9,17.299999999999997,neutral,-0.0258
4e4e9c3802,The rain outside motivates me to sleep.,2,positive,The rain outside motivates me to sleep.,0.0,100.0,0.0,neutral,0.0
fc6128f4e5,"ok i just spent like ï¿½50 on soundtracks, a galaxy class starship and EVE online. sigh",1,neutral,"ok i just spent like ï¿½50 on soundtracks, a galaxy class starship and EVE online. sigh",0.0,69.1,30.9,positive,0.5859
bed26c1d7f, HEY BUCK!!!!  love u loads!! LOVE 'WHAT THE BUCK?!',2,positive, HEY BUCK!!!!  love u loads!! LOVE 'WHAT THE BUCK?!',0.0,40.5,59.5,positive,0.9062
b6262b919a,"Wow, my bed is SO comfy & my nap has been much too short. Getting up for work = do not want.",1,neutral,"Wow, my bed is SO comfy & my nap has been much too short. Getting up for work = do not want.",4.9,79.9,15.2,positive,0.5541
61eae11e5e,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,2,positive,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,0.0,64.1,35.9,positive,0.6808
536116702e,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it",2,positive,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it",0.0,68.10000000000001,31.900000000000002,positive,0.7269
